time;id;myrank;sentvn;mypparent;pparentrank;nneighbors;children;sentDIS;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIS;receivedDIO;receivedDAO;ttlrcvd;total_energy;forwardeddata;attack
2040;2;512;89;1;256;7;4;0;23;0;55;0;2;80;85;18;58;161;495;34;0
2040;18;1123;89;19;512;4;3;0;1;0;0;0;1;2;0;4;1;5;289;3;0
2040;4;822;89;8;512;3;0;0;1;0;0;0;0;1;0;0;0;0;129;0;0
2040;6;973;89;2;512;4;3;120;1;13;0;0;0;134;0;63;0;63;1084;4;1
2040;7;1328;89;16;855;4;3;0;3;6;0;1;0;10;0;38;0;38;226;0;0
2040;14;514;89;1;256;5;3;0;0;0;0;0;0;0;0;35;0;35;149;8;0
2040;15;1549;89;9;1138;3;2;0;2;1;0;0;0;3;0;2;0;2;177;0;0
2040;20;1449;89;5;1058;3;0;0;2;0;0;0;0;2;0;3;0;3;144;0;0
2040;16;855;89;2;512;5;3;0;22;12;15;0;1;50;86;31;16;133;591;5;0
2040;10;961;89;14;512;2;1;0;26;0;0;0;0;26;105;1;0;106;342;0;0
2040;12;1430;89;5;1058;4;0;0;4;1;0;1;0;6;0;3;0;3;180;0;0
2040;9;1347;89;16;855;5;4;0;5;9;3;1;1;19;0;20;4;24;500;7;0
2040;5;867;89;2;512;8;4;0;1;13;2;1;1;18;0;22;3;25;439;13;0
2040;19;512;89;1;256;7;2;0;1;0;0;0;1;2;0;17;1;18;255;7;0
2040;17;1346;89;6;1018;3;1;0;23;0;0;0;0;23;95;22;0;117;344;0;0
2040;13;815;89;14;512;7;1;0;2;0;0;0;0;2;0;15;0;15;157;0;0
2040;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;0;0;0;77;0;0
2160;8;542;89;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;129;3;0
2160;11;1535;89;5;1221;5;2;0;1;1;1;0;0;3;0;9;1;10;189;2;0
2160;2;564;89;1;256;7;4;0;25;0;65;1;1;92;88;15;66;169;454;30;0
2160;6;884;89;2;558;4;3;120;2;16;0;0;0;138;0;75;0;75;987;4;1
2160;18;976;89;19;512;4;2;0;1;0;3;1;0;5;0;5;4;9;247;8;0
2160;4;845;89;8;512;3;0;0;1;0;0;0;0;1;0;1;0;1;123;0;0
2160;7;1444;89;16;924;4;3;0;3;16;0;0;0;19;0;40;0;40;375;0;0
2160;14;512;89;1;256;5;3;0;1;0;0;0;0;1;0;26;0;26;103;7;0
2160;15;1612;89;9;1186;3;2;0;1;0;0;0;0;1;0;4;0;4;148;0;0
2160;20;1641;89;5;1221;3;0;0;1;1;0;0;0;2;0;7;0;7;151;0;0
2160;16;924;89;2;558;5;3;0;25;14;29;0;0;68;85;41;30;156;896;12;0
2160;10;1080;89;14;512;2;1;0;23;0;0;0;0;23;103;0;0;103;335;0;0
2160;12;1488;89;11;1071;4;0;0;8;1;0;1;0;10;0;1;0;1;257;0;0
2160;9;1332;89;16;924;5;4;0;2;14;0;1;0;17;0;22;0;22;357;4;0
2160;5;1225;89;18;816;8;4;0;5;9;3;1;1;19;0;23;4;27;576;11;0
2160;19;512;89;1;256;7;2;0;1;0;3;1;0;5;0;20;4;24;141;11;0
2160;17;1198;89;6;855;3;1;0;24;0;0;0;0;24;94;20;0;114;335;0;0
2160;13;797;89;14;512;7;1;0;0;0;0;0;0;0;0;21;0;21;124;0;0
2160;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;1;0;1;86;0;0
2280;8;521;89;1;256;5;2;0;1;0;0;0;0;1;0;0;0;0;84;4;0
2280;11;1456;89;9;1188;5;3;0;5;4;0;2;1;12;0;9;1;10;174;2;0
2280;2;512;89;1;256;7;4;0;5;0;17;0;0;22;1;11;17;29;214;27;0
2280;6;841;89;2;517;4;3;0;1;4;0;0;0;5;0;17;0;17;216;4;0
2280;18;910;89;19;512;4;2;0;1;0;1;0;0;2;0;10;2;12;147;2;0
2280;4;949;89;8;536;3;0;0;2;0;0;0;0;2;0;2;0;2;158;0;0
2280;7;1225;89;16;807;4;3;0;2;4;0;0;0;6;0;11;0;11;151;0;0
2280;14;512;89;1;256;5;3;0;1;0;6;0;0;7;0;9;6;15;158;18;0
2280;15;1561;89;9;1188;3;2;0;1;1;0;0;0;2;0;6;0;6;115;0;0
2280;20;1626;89;5;1248;3;0;0;0;3;0;0;0;3;0;10;0;10;109;0;0
2280;16;848;89;2;517;5;3;0;5;2;11;0;0;18;1;6;11;18;470;15;0
2280;10;1028;89;14;512;2;1;0;6;0;0;0;0;6;0;0;0;0;167;0;0
2280;12;1597;89;18;1179;4;0;0;5;1;0;1;0;7;0;6;0;6;169;0;0
2280;9;1148;89;16;807;5;3;0;2;4;3;0;0;9;0;12;5;17;305;7;0
2280;5;1200;89;13;821;8;4;0;5;1;5;1;0;12;0;11;6;17;240;7;0
2280;19;512;89;1;256;7;2;0;1;0;1;0;0;2;0;6;1;7;111;6;0
2280;17;1190;89;6;855;3;1;0;6;0;0;0;0;6;0;6;0;6;132;0;0
2280;13;813;89;14;512;7;1;0;1;0;6;0;0;7;0;8;6;14;263;10;0
2280;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;0;0;0;90;0;0
2400;8;514;89;1;256;5;2;0;2;0;0;0;0;2;0;1;0;1;86;4;0
2400;11;1450;89;9;1188;5;3;0;2;0;0;0;0;2;0;3;0;3;105;0;0
2400;2;512;89;1;256;7;4;0;2;0;3;0;0;5;0;2;3;5;132;28;0
2400;6;808;89;2;512;4;3;0;1;1;0;0;0;2;0;5;0;5;155;4;0
2400;18;819;89;19;512;4;3;0;3;0;1;0;0;4;0;2;1;3;112;4;0
2400;4;882;89;8;513;3;0;0;1;0;0;0;0;1;0;2;0;2;105;0;0
2400;7;1202;89;16;829;4;3;0;1;1;0;0;0;2;0;4;0;4;117;0;0
2400;14;512;89;1;256;5;3;0;1;0;1;0;0;2;0;2;1;3;86;16;0
2400;15;1519;89;9;1188;3;2;0;1;0;0;0;0;1;0;2;0;2;92;0;0
2400;20;1554;89;5;1149;3;0;0;2;1;0;0;0;3;0;3;0;3;155;0;0
2400;16;801;89;2;517;5;3;0;2;0;2;0;0;4;0;2;2;4;283;16;0
2400;10;938;89;14;512;2;1;0;2;0;0;0;0;2;0;1;0;1;88;0;0
2400;12;1237;89;18;859;4;0;0;2;1;0;0;0;3;0;6;0;6;117;0;0
2400;9;1103;89;16;829;5;3;0;1;1;0;0;0;2;0;3;0;3;161;8;0
2400;5;1134;89;13;821;8;4;0;2;0;1;0;0;3;0;6;1;7;160;4;0
2400;19;517;89;1;256;7;2;0;1;0;1;0;0;2;0;8;1;9;121;8;0
2400;17;1184;89;6;855;3;1;0;2;0;0;0;0;2;0;0;0;0;114;0;0
2400;13;776;89;14;512;7;1;0;2;0;1;0;0;3;0;3;1;4;138;8;0
2400;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;0;0;0;65;0;0
2520;8;512;89;1;256;5;2;0;2;0;1;0;0;3;0;0;1;1;65;4;0
2520;11;1359;89;9;1101;5;3;0;2;1;0;0;0;3;0;6;0;6;116;0;0
2520;2;512;89;1;256;7;4;0;1;0;3;0;0;4;0;1;3;4;137;28;0
2520;6;783;89;2;512;4;3;0;1;0;0;0;0;1;0;1;0;1;118;4;0
2520;18;824;89;19;512;4;3;0;0;0;0;0;0;0;0;2;0;2;108;4;0
2520;4;832;89;8;512;3;0;0;1;1;0;0;0;2;0;2;0;2;78;0;0
2520;7;1152;89;16;829;4;3;0;3;0;0;0;0;3;0;2;0;2;109;0;0
2520;14;517;89;1;256;5;3;0;1;0;1;0;0;2;0;1;1;2;96;16;0
2520;15;1427;89;9;1105;3;2;0;1;2;0;0;0;3;0;5;0;5;143;0;0
2520;20;1520;89;5;1149;3;0;0;2;0;0;0;0;2;0;3;0;3;130;0;0
2520;16;867;89;2;517;5;3;0;1;0;3;0;0;4;0;3;3;6;336;16;0
2520;10;880;89;14;525;2;1;0;1;1;0;0;0;2;0;1;0;1;80;0;0
2520;12;1178;89;18;859;4;0;0;2;0;0;0;0;2;0;3;0;3;108;0;0
2520;9;1095;89;16;829;5;3;0;2;0;3;0;0;5;0;3;3;6;191;8;0
2520;5;1120;89;13;821;8;4;0;1;0;0;0;0;1;0;4;0;4;133;4;0
2520;19;512;89;1;256;7;2;0;1;0;0;0;0;1;0;0;0;0;73;8;0
2520;17;1157;89;6;855;3;1;0;1;0;0;0;0;1;0;2;0;2;111;0;0
2520;13;768;89;14;512;7;1;0;2;0;0;0;0;2;0;0;0;0;138;8;0
2520;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;1;0;1;60;0;0
2640;8;512;89;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;81;3;0
2640;11;1357;89;9;1101;5;3;0;0;0;0;0;0;0;0;1;0;1;88;0;0
2640;2;512;89;1;256;7;4;0;2;0;4;0;0;6;0;1;4;5;131;28;0
2640;6;804;89;2;512;4;3;0;2;1;1;0;0;4;0;4;1;5;222;4;0
2640;18;794;89;19;512;4;3;0;1;1;0;0;0;2;0;1;0;1;104;4;0
2640;4;948;89;8;512;3;0;0;1;0;0;0;0;1;0;1;0;1;124;0;0
2640;7;1152;90;16;819;4;3;0;1;1;0;0;0;2;0;1;0;1;123;0;1
2640;14;512;89;1;256;5;3;0;0;0;0;0;0;0;0;3;0;3;110;16;0
2640;15;1431;89;9;1105;3;2;0;1;0;0;0;0;1;0;0;0;0;97;0;0
2640;20;1478;89;5;1149;3;0;0;1;0;0;0;0;1;0;1;0;1;95;0;0
2640;16;878;89;2;512;5;3;0;2;1;2;0;0;5;0;1;2;3;313;16;0
2640;10;878;89;14;525;2;1;0;2;0;0;0;0;2;0;1;0;1;121;0;0
2640;12;1229;89;18;859;4;0;0;1;0;0;0;0;1;0;1;0;1;148;0;0
2640;9;1107;89;16;819;5;3;0;0;1;0;0;0;1;0;2;0;2;179;8;0
2640;5;1131;89;13;821;8;4;0;1;0;0;0;0;1;0;1;0;1;163;4;0
2640;19;531;89;1;256;7;2;0;1;0;1;0;0;2;0;4;1;5;157;8;0
2640;17;1067;89;6;777;3;1;0;0;1;0;0;0;1;0;2;0;2;128;0;0
2640;13;768;89;14;512;7;1;0;1;0;0;0;0;1;0;2;0;2;144;8;0
2640;3;512;89;1;256;3;1;0;1;0;0;0;0;1;0;0;0;0;88;0;0
2760;8;65535;118;1;256;5;2;0;10;7;3;7;3;30;0;31;9;40;247;2;0
2760;11;65535;123;5;768;5;4;0;16;2;2;3;0;23;0;52;4;56;387;1;0
2760;2;65535;118;1;256;7;4;0;13;4;1;8;4;30;0;47;9;56;287;3;0
2760;6;65535;119;2;512;4;2;0;14;1;0;5;1;21;0;33;2;35;335;1;0
2760;18;65535;123;4;768;4;3;0;14;5;1;7;1;28;0;33;7;40;409;2;0
2760;4;65535;118;18;1280;3;1;0;13;7;1;8;1;30;0;22;3;25;413;0;0
2760;7;65535;128;16;65535;4;1;0;19;0;0;1;0;20;0;37;9;46;246;0;1
2760;14;768;118;1;256;5;4;0;12;6;7;7;6;38;0;33;16;49;277;6;0
2760;15;65535;123;7;1152;3;2;0;19;1;0;2;0;22;0;32;0;32;266;0;0
2760;20;65535;123;11;1080;3;0;0;13;3;0;3;0;19;0;34;0;34;338;0;0
2760;16;65535;123;9;1664;5;3;0;17;1;0;3;1;22;0;38;2;40;266;0;0
2760;10;65535;119;6;867;2;1;0;10;4;0;6;0;20;0;20;1;21;274;0;0
2760;12;65535;123;18;1280;4;0;0;17;3;0;5;0;25;0;39;0;39;386;0;0
2760;9;65535;123;5;887;5;3;0;18;1;0;3;0;22;0;49;2;51;282;2;0
2760;5;65535;123;2;534;8;5;0;16;3;4;6;1;30;0;58;15;73;540;3;0
2760;19;65535;123;1;256;7;3;0;12;5;7;7;2;33;0;47;18;65;352;3;0
2760;13;65535;118;1;256;7;1;0;10;5;3;7;2;27;0;28;5;33;249;2;0
2760;3;768;118;1;256;3;1;0;10;8;0;6;0;24;0;21;0;21;213;0;0
2760;17;65535;127;7;1152;3;1;0;17;1;0;2;0;20;0;31;0;31;224;0;0
2880;8;1484;11;1;256;5;2;0;14;7;7;7;4;39;0;19;12;31;624;3;0
2880;11;65535;20;9;4712;5;4;0;14;5;6;6;3;34;0;24;11;35;812;3;0
2880;2;593;11;1;256;7;4;0;13;4;9;6;2;34;0;21;15;36;796;5;0
2880;6;1446;10;2;1190;4;4;0;16;12;5;8;2;43;0;31;12;43;1108;6;0
2880;18;3404;11;4;2892;4;3;0;14;8;0;7;0;29;0;14;0;14;752;0;0
2880;4;2999;11;8;2636;3;0;0;14;6;1;6;0;27;0;9;1;10;611;0;0
2880;7;65535;25;15;65535;4;2;0;17;1;1;1;0;20;0;21;6;27;616;1;1
2880;14;667;11;1;256;5;3;0;10;5;3;6;3;27;0;24;7;31;508;2;0
2880;15;65535;20;7;65535;4;2;0;16;5;1;9;0;31;0;17;4;21;1011;2;0
2880;20;5274;10;5;4506;3;0;0;13;5;0;4;0;22;0;14;0;14;523;0;0
2880;16;4776;10;9;4250;5;4;0;14;6;4;6;2;32;0;12;8;20;931;1;0
2880;10;1728;11;14;704;2;1;0;13;8;0;3;0;24;0;10;1;11;632;0;0
2880;12;1876;0;5;1109;4;2;0;11;6;2;5;1;25;0;16;6;22;720;2;0
2880;9;65535;20;7;3994;5;4;0;14;4;9;5;2;34;0;21;20;41;906;4;0
2880;5;65535;20;19;2892;8;7;0;16;6;22;10;7;61;0;21;36;57;1207;12;0
2880;19;593;11;1;256;7;3;0;11;6;3;7;3;30;0;22;6;28;516;0;0
2880;17;5201;10;16;4531;3;2;0;13;4;2;5;2;26;0;15;4;19;706;2;0
2880;13;563;11;1;256;7;2;0;11;4;13;5;6;39;0;13;23;36;620;11;0
2880;3;1020;11;1;256;3;1;0;11;6;0;4;0;21;0;15;1;16;444;0;0
3000;8;536;27;1;256;5;1;0;7;5;2;7;2;23;0;24;4;28;233;2;0
3000;11;1362;27;5;811;6;3;0;8;2;2;0;1;13;0;29;3;32;304;2;0
3000;2;514;27;1;256;7;4;0;8;4;30;2;6;50;0;28;44;72;372;26;0
3000;6;1326;27;2;548;4;3;0;7;4;7;3;3;24;0;19;13;32;599;3;0
3000;18;979;27;19;516;4;1;0;8;4;0;2;0;14;0;19;1;20;260;0;0
3000;4;993;27;8;551;3;1;0;10;5;0;3;1;19;0;14;1;15;397;0;0
3000;7;1467;27;16;955;6;2;0;11;3;0;3;0;17;0;20;0;20;307;0;0
3000;14;529;27;1;256;5;3;0;6;4;5;4;1;20;0;26;8;34;204;5;0
3000;15;1555;27;9;1274;4;2;0;12;5;0;1;0;18;0;15;0;15;287;0;0
3000;20;1570;10;12;1107;3;0;0;11;4;0;2;0;17;0;14;0;14;280;0;0
3000;16;987;27;2;548;7;4;0;8;4;5;5;1;23;0;22;6;28;414;3;0
3000;10;2028;27;14;512;2;1;0;7;4;0;1;0;12;0;11;0;11;310;0;0
3000;12;1222;27;5;830;5;1;0;8;3;1;2;0;14;0;19;1;20;317;1;0
3000;9;1267;27;16;955;6;5;0;11;3;3;4;1;22;0;23;6;29;427;2;0
3000;5;983;27;2;512;9;6;0;8;1;13;2;4;28;0;29;21;50;578;14;0
3000;19;513;27;1;256;7;3;0;8;4;7;3;1;23;0;31;12;43;366;6;0
3000;17;1859;27;6;1297;3;1;0;11;6;1;6;1;25;0;13;2;15;408;0;0
3000;13;512;27;1;256;7;2;0;11;4;0;4;0;19;0;15;0;15;291;0;0
3000;3;512;27;1;256;3;1;0;9;4;0;2;0;15;0;9;0;9;219;0;0
3120;8;516;27;1;256;5;2;0;3;2;2;0;0;7;0;8;2;10;94;4;0
3120;11;1148;27;5;812;6;3;0;3;5;0;1;0;9;0;16;0;16;163;0;0
3120;2;512;27;1;256;7;4;0;1;2;10;1;1;15;0;9;15;24;171;28;0
3120;6;930;27;2;512;4;3;0;3;1;1;1;1;7;0;6;2;8;197;4;0
3120;18;889;27;19;512;4;1;0;4;1;0;0;0;5;0;10;0;10;123;0;0
3120;4;953;27;8;519;3;1;0;3;2;0;0;0;5;0;6;0;6;139;0;0
3120;7;1536;27;16;959;6;2;0;3;1;0;0;0;4;0;10;0;10;148;0;0
3120;14;515;27;1;256;5;2;0;4;2;2;0;0;8;0;6;2;8;139;3;0
3120;15;1558;27;9;1274;4;2;0;3;2;0;0;0;5;0;8;0;8;115;0;0
3120;20;1305;10;5;812;3;0;0;6;5;0;1;0;12;0;8;0;8;202;0;0
3120;16;896;27;2;548;7;4;0;2;0;4;0;0;6;0;7;5;12;299;11;0
3120;10;1729;27;14;518;2;1;0;3;2;0;0;0;5;0;4;0;4;162;0;0
3120;12;1162;27;5;812;5;1;0;2;5;1;1;1;10;0;15;2;17;181;1;0
3120;9;1324;27;16;959;6;4;0;4;1;2;1;0;8;0;12;2;14;212;4;0
3120;19;512;27;1;256;8;3;0;2;2;1;0;0;5;0;14;1;15;99;4;0
3120;17;1347;27;6;930;3;1;0;3;1;0;1;0;5;0;5;0;5;127;0;0
3120;5;815;27;13;512;9;7;0;7;3;15;3;1;29;0;14;18;32;409;12;0
3120;13;512;27;1;256;7;1;0;2;2;14;0;1;19;0;12;15;27;168;12;0
3120;3;537;27;1;256;3;1;0;2;2;0;0;0;4;0;7;0;7;84;0;0
3240;8;512;27;1;256;5;2;0;1;0;0;0;0;1;0;3;0;3;81;4;0
3240;11;1104;27;5;797;6;3;0;1;1;0;0;0;2;0;7;0;7;103;0;0
3240;2;521;27;1;256;7;4;0;2;0;6;0;0;8;0;3;6;9;123;24;0
3240;6;903;27;2;512;4;3;0;1;1;0;0;0;2;0;4;0;4;158;4;0
3240;18;863;27;19;512;4;1;0;1;2;0;0;0;3;0;5;0;5;128;0;0
3240;4;914;27;8;519;3;1;0;2;0;0;0;0;2;0;1;0;1;100;0;0
3240;7;1319;27;16;789;6;2;0;2;2;0;0;0;4;0;5;0;5;148;0;0
3240;14;512;27;1;256;5;2;0;0;0;0;0;0;0;0;3;0;3;65;4;0
3240;15;1561;27;9;1294;4;2;0;2;1;0;0;0;3;0;2;0;2;105;0;0
3240;20;1212;10;5;797;3;0;0;3;1;0;0;0;4;0;2;0;2;128;0;0
3240;16;825;27;2;512;7;4;0;3;1;4;0;0;8;0;4;4;8;267;12;0
3240;10;1336;27;14;518;2;1;0;1;0;0;0;0;1;0;1;0;1;72;0;0
3240;12;1148;27;5;797;5;1;0;2;1;0;0;0;3;0;4;0;4;141;0;0
3240;9;1184;27;16;837;6;4;0;3;1;1;0;0;5;0;4;1;5;184;4;0
3240;5;779;27;13;512;9;7;0;1;1;3;0;0;5;0;9;3;12;185;12;0
3240;19;512;27;1;256;8;3;0;2;0;2;0;0;4;0;5;2;7;92;4;0
3240;17;1309;27;6;930;3;1;0;2;0;0;0;0;2;0;4;0;4;90;0;0
3240;13;523;27;1;256;7;1;0;2;0;4;0;0;6;0;3;4;7;116;16;0
3240;3;523;27;1;256;3;1;0;2;0;0;0;0;2;0;1;0;1;78;0;0
3360;8;512;27;1;256;5;2;0;2;0;1;0;0;3;0;3;1;4;121;4;0
3360;11;643;27;9;300;6;3;0;6;3;1;4;0;14;0;13;7;20;222;0;0
3360;2;512;27;1;256;7;4;0;3;0;2;0;4;9;0;7;6;13;143;21;0
3360;6;854;27;2;512;4;3;0;2;0;0;0;1;3;0;4;1;5;189;4;0
3360;18;832;27;19;512;4;1;0;1;0;0;0;0;1;0;5;0;5;129;0;0
3360;4;850;27;8;512;3;1;0;1;1;0;0;0;2;0;3;0;3;125;0;0
3360;7;846;27;9;300;6;2;0;3;1;1;1;0;6;0;8;2;10;210;0;0
3360;14;512;27;1;256;5;2;0;3;0;1;0;0;4;0;3;1;4;146;4;0
3360;15;830;27;9;300;4;2;0;4;2;0;2;0;8;0;7;0;7;205;0;0
3360;20;990;10;11;643;3;0;0;5;4;0;3;0;12;0;9;0;9;276;0;0
3360;16;906;27;2;512;7;4;0;4;2;0;2;3;11;0;7;4;11;409;11;0
3360;10;1133;27;14;512;2;1;0;1;1;0;0;0;2;0;2;0;2;146;0;0
3360;12;942;27;5;575;5;1;0;4;2;0;0;0;6;0;8;0;8;202;0;0
3360;5;598;27;9;300;9;7;0;5;2;2;1;2;12;0;9;5;14;272;11;0
3360;19;512;27;1;256;8;3;0;2;0;0;0;0;2;0;6;0;6;137;4;0
3360;17;1182;27;7;850;3;1;0;4;2;0;1;0;7;0;4;0;4;179;0;0
3360;9;1157;27;16;865;6;4;0;5;1;2;5;2;15;0;9;15;24;283;8;1
3360;13;512;27;1;256;7;1;0;2;0;1;0;2;5;0;5;3;8;95;14;0
3360;3;517;27;1;256;3;1;0;2;0;0;0;0;2;0;2;0;2;88;0;0
3480;8;540;27;1;256;5;2;0;1;0;0;0;0;1;0;4;0;4;140;3;0
3480;11;733;27;9;300;6;2;0;16;13;23;12;9;73;0;40;61;101;1007;7;0
3480;2;512;27;1;256;7;4;0;5;0;7;3;2;17;0;13;10;23;236;8;0
3480;6;940;27;2;513;4;3;0;0;2;1;0;0;3;0;12;1;13;288;3;0
3480;18;963;27;19;512;4;2;0;6;0;3;0;1;10;0;15;4;19;285;3;0
3480;4;897;27;8;512;3;1;0;2;0;0;0;0;2;0;6;0;6;222;0;0
3480;7;1059;27;9;300;6;3;0;13;12;3;9;4;41;0;30;17;47;747;4;0
3480;14;537;27;1;256;5;2;0;1;0;0;0;0;1;0;6;0;6;161;4;0
3480;15;65535;27;9;65535;4;2;0;17;13;20;13;8;71;0;26;42;68;922;6;0
3480;16;1042;27;2;513;7;4;0;9;11;3;7;2;32;0;20;12;32;730;3;0
3480;10;1033;27;14;512;2;1;0;2;0;0;0;0;2;0;0;0;0;100;0;0
3480;20;65535;10;5;65535;4;0;0;12;7;0;5;0;24;0;19;0;19;575;0;0
3480;12;65535;27;5;65535;5;0;0;10;5;0;3;0;18;0;22;3;25;433;1;0
3480;5;65535;27;9;65535;9;7;0;11;9;12;8;2;42;0;30;31;61;828;5;0
3480;9;65535;27;15;65535;6;5;0;21;14;44;26;9;114;0;35;107;142;1221;17;1
3480;19;523;27;1;256;8;3;0;6;0;3;0;1;10;0;16;4;20;222;7;0
3480;17;1397;27;6;854;3;1;0;6;1;0;1;0;8;0;12;0;12;302;0;0
3480;13;512;27;1;256;7;1;0;6;0;3;2;1;12;0;10;4;14;210;2;0
3480;3;540;27;1;256;3;1;0;1;0;0;0;0;1;0;0;0;0;84;0;0
3600;8;557;27;1;256;5;2;0;1;0;0;0;0;1;0;9;0;9;124;5;0
3600;11;635;27;9;300;6;4;0;17;14;6;14;4;55;0;50;32;82;830;8;0
3600;2;538;27;1;256;7;4;0;6;0;11;2;4;23;0;16;17;33;359;11;0
3600;6;1089;27;2;513;4;3;0;1;4;1;0;1;7;0;8;2;10;254;4;0
3600;18;995;27;19;512;4;2;0;13;8;1;3;1;26;0;26;2;28;483;0;0
3600;4;914;27;8;512;3;1;0;2;0;0;0;0;2;0;14;0;14;162;0;0
3600;7;65535;27;9;65535;6;3;0;7;10;0;5;0;22;0;24;6;30;372;0;0
3600;14;517;27;1;256;5;2;0;1;0;1;0;0;2;0;7;1;8;164;4;0
3600;15;1161;27;9;300;4;2;0;16;13;2;12;2;45;0;35;19;54;713;0;0
3600;20;1211;10;5;686;4;0;0;11;14;0;8;0;33;0;34;2;36;541;0;0
3600;16;1195;27;2;528;7;3;0;4;2;0;1;0;7;0;19;3;22;266;0;0
3600;10;1006;27;14;531;2;1;0;1;1;0;0;0;2;0;1;0;1;135;0;0
3600;12;1126;27;5;686;5;1;0;12;15;1;9;1;38;0;39;4;43;597;0;0
3600;9;1028;27;11;635;6;5;0;20;11;18;25;8;82;0;41;80;121;1196;15;1
3600;5;707;27;9;300;9;7;0;19;12;16;18;8;73;0;46;61;107;951;12;0
3600;19;512;27;1;256;8;3;0;10;0;6;1;2;19;0;26;8;34;262;3;0
3600;17;1323;27;7;781;3;1;0;3;2;0;1;0;6;0;8;0;8;224;0;0
3600;13;512;27;1;256;7;1;0;6;0;12;2;5;25;0;21;18;39;257;9;0
3600;3;539;27;1;256;3;1;0;2;0;0;0;0;2;0;1;0;1;122;0;0
3720;8;529;27;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;120;4;0
3720;11;1127;27;5;809;6;3;0;6;6;5;3;1;21;0;26;8;34;314;3;0
3720;2;514;27;1;256;7;4;0;1;0;7;2;3;13;0;10;11;21;225;15;0
3720;6;891;27;2;513;4;3;0;1;0;8;1;2;12;0;10;13;23;449;11;0
3720;18;928;27;19;540;4;2;0;3;1;0;0;0;4;0;8;0;8;138;0;0
3720;4;869;27;8;529;3;1;0;0;0;0;0;0;0;0;4;0;4;98;0;0
3720;7;1586;27;16;1149;6;3;0;8;6;0;2;0;16;0;21;2;23;300;2;0
3720;14;512;27;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;84;4;0
3720;15;1707;27;11;1316;4;2;0;7;5;0;2;0;14;0;18;0;18;234;0;0
3720;20;1310;10;5;864;4;0;0;5;4;0;0;0;9;0;11;0;11;200;0;0
3720;16;1137;27;6;854;7;4;0;6;1;6;3;1;17;0;17;10;27;329;5;0
3720;10;931;27;14;531;2;1;0;2;0;0;0;0;2;0;1;0;1;113;0;0
3720;12;1375;27;5;864;5;1;0;6;3;0;1;0;10;0;14;0;14;384;0;0
3720;9;1334;27;5;864;6;4;0;11;5;0;6;1;23;0;19;8;27;371;3;0
3720;5;809;27;13;516;9;7;0;7;3;19;1;1;31;0;18;25;43;450;18;0
3720;19;527;27;1;256;8;3;0;3;0;1;0;0;4;0;7;1;8;161;4;0
3720;17;1447;27;6;1025;3;1;0;6;1;1;2;1;11;0;9;2;11;266;2;0
3720;13;512;27;1;256;7;1;0;2;0;18;0;1;21;0;5;20;25;171;20;0
3720;3;528;27;1;256;3;1;0;0;0;0;0;0;0;0;1;0;1;60;0;0
3840;8;545;27;1;256;5;2;0;2;0;2;0;0;4;0;4;2;6;123;4;0
3840;11;1059;27;5;777;6;3;0;2;4;2;0;0;8;0;8;2;10;189;4;0
3840;2;512;27;1;256;7;3;0;2;0;23;0;0;25;0;6;23;29;165;39;0
3840;6;807;27;2;513;4;3;0;3;1;3;0;0;7;0;5;3;8;257;12;0
3840;18;861;27;19;520;4;2;0;2;1;0;0;0;3;0;8;0;8;104;0;0
3840;4;871;27;8;554;3;1;0;3;2;0;0;0;5;0;4;0;4;135;0;0
3840;7;1574;27;16;1139;6;3;0;1;1;0;0;0;2;0;3;0;3;117;0;0
3840;14;512;27;1;256;5;2;0;1;0;0;0;0;1;0;3;0;3;93;4;0
3840;15;1385;27;11;1037;4;2;0;1;2;0;0;0;3;0;4;0;4;115;0;0
3840;20;1160;10;5;775;4;0;0;2;5;0;0;0;7;0;7;0;7;171;0;0
3840;16;1081;27;6;807;7;4;0;2;1;1;0;0;4;0;4;1;5;127;4;0
3840;10;880;27;14;531;2;1;0;2;0;0;0;0;2;0;1;0;1;104;0;0
3840;12;1162;27;5;733;5;1;0;2;3;0;0;0;5;0;6;0;6;190;0;0
3840;9;1147;27;5;777;6;4;0;2;4;0;0;0;6;0;6;0;6;137;0;0
3840;5;776;27;2;513;10;7;0;5;1;18;1;0;25;0;6;18;24;354;20;0
3840;19;516;27;1;256;8;3;0;2;0;1;0;0;3;0;9;1;10;117;4;0
3840;17;1233;27;6;862;3;1;0;2;1;0;0;0;3;0;3;0;3;107;0;0
3840;13;512;27;1;256;7;1;0;1;0;0;1;1;3;0;7;1;8;94;1;0
3840;3;522;27;1;256;3;1;0;2;0;0;0;0;2;0;0;0;0;78;0;0
3960;8;520;27;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;67;4;0
